"","PathTaxID","PathNCBIResolved","PathGenus","PathFamily","PathOrder","PathClass","PathKingdom"
"1","753625",TRUE,"Octosporea",NA,NA,NA,"Fungi"
"2","278021",TRUE,"Antonospora",NA,NA,NA,"Fungi"
"3","33697",TRUE,"Nosema","Nosematidae",NA,NA,"Fungi"
"4","103449",TRUE,"Vavraia","Pleistophoridae",NA,NA,"Fungi"
"5","67759",TRUE,"Amblyospora","Amblyosporidae",NA,NA,"Fungi"
"6","1649241",TRUE,"Metarhizium","Clavicipitaceae","Hypocreales","Sordariomycetes","Fungi"
"7","1649241",TRUE,"Metarhizium","Clavicipitaceae","Hypocreales","Sordariomycetes","Fungi"
"8","1649241",TRUE,"Metarhizium","Clavicipitaceae","Hypocreales","Sordariomycetes","Fungi"
"9","1649241",TRUE,"Metarhizium","Clavicipitaceae","Hypocreales","Sordariomycetes","Fungi"
"10","1649241",TRUE,"Metarhizium","Clavicipitaceae","Hypocreales","Sordariomycetes","Fungi"
"11","1649241",TRUE,"Metarhizium","Clavicipitaceae","Hypocreales","Sordariomycetes","Fungi"
"12","1649241",TRUE,"Metarhizium","Clavicipitaceae","Hypocreales","Sordariomycetes","Fungi"
"13","1649241",TRUE,"Metarhizium","Clavicipitaceae","Hypocreales","Sordariomycetes","Fungi"
"14","1649241",TRUE,"Metarhizium","Clavicipitaceae","Hypocreales","Sordariomycetes","Fungi"
"15","1649241",TRUE,"Metarhizium","Clavicipitaceae","Hypocreales","Sordariomycetes","Fungi"
"16","1649241",TRUE,"Metarhizium","Clavicipitaceae","Hypocreales","Sordariomycetes","Fungi"
"17","1649241",TRUE,"Metarhizium","Clavicipitaceae","Hypocreales","Sordariomycetes","Fungi"
"18","1649241",TRUE,"Metarhizium","Clavicipitaceae","Hypocreales","Sordariomycetes","Fungi"
"19","1649241",TRUE,"Metarhizium","Clavicipitaceae","Hypocreales","Sordariomycetes","Fungi"
"20","1649241",TRUE,"Metarhizium","Clavicipitaceae","Hypocreales","Sordariomycetes","Fungi"
"21","1649241",TRUE,"Metarhizium","Clavicipitaceae","Hypocreales","Sordariomycetes","Fungi"
"22","1649241",TRUE,"Metarhizium","Clavicipitaceae","Hypocreales","Sordariomycetes","Fungi"
"23","1649241",TRUE,"Metarhizium","Clavicipitaceae","Hypocreales","Sordariomycetes","Fungi"
"24","1649241",TRUE,"Metarhizium","Clavicipitaceae","Hypocreales","Sordariomycetes","Fungi"
"25","1649241",TRUE,"Metarhizium","Clavicipitaceae","Hypocreales","Sordariomycetes","Fungi"
"26","1649241",TRUE,"Metarhizium","Clavicipitaceae","Hypocreales","Sordariomycetes","Fungi"
"27","1649241",TRUE,"Metarhizium","Clavicipitaceae","Hypocreales","Sordariomycetes","Fungi"
"28",NA,FALSE,NA,NA,NA,NA,NA
"29",NA,FALSE,NA,NA,NA,NA,NA
"30",NA,FALSE,NA,NA,NA,NA,NA
"31","2293873",TRUE,"Chytridiopsis","Chytridiopsidae",NA,NA,"Fungi"
"32",NA,FALSE,NA,NA,NA,NA,NA
"33",NA,FALSE,NA,NA,NA,NA,NA
"34",NA,FALSE,NA,NA,NA,NA,NA
"35",NA,FALSE,NA,NA,NA,NA,NA
"36",NA,FALSE,NA,NA,NA,NA,NA
"37",NA,FALSE,NA,NA,NA,NA,NA
"38",NA,FALSE,NA,NA,NA,NA,NA
"39",NA,FALSE,NA,NA,NA,NA,NA
"40",NA,FALSE,NA,NA,NA,NA,NA
"41",NA,FALSE,NA,NA,NA,NA,NA
"42",NA,FALSE,NA,NA,NA,NA,NA
"43",NA,FALSE,NA,NA,NA,NA,NA
"44",NA,FALSE,NA,NA,NA,NA,NA
"45",NA,FALSE,NA,NA,NA,NA,NA
"46",NA,FALSE,NA,NA,NA,NA,NA
"47",NA,FALSE,NA,NA,NA,NA,NA
"48",NA,FALSE,NA,NA,NA,NA,NA
"49",NA,FALSE,NA,NA,NA,NA,NA
"50",NA,FALSE,NA,NA,NA,NA,NA
"51",NA,FALSE,NA,NA,NA,NA,NA
"52",NA,FALSE,NA,NA,NA,NA,NA
"53",NA,FALSE,NA,NA,NA,NA,NA
"54",NA,FALSE,NA,NA,NA,NA,NA
"55",NA,FALSE,NA,NA,NA,NA,NA
"56",NA,FALSE,NA,NA,NA,NA,NA
"57",NA,FALSE,NA,NA,NA,NA,NA
"58",NA,FALSE,NA,NA,NA,NA,NA
"59",NA,FALSE,NA,NA,NA,NA,NA
"60",NA,FALSE,NA,NA,NA,NA,NA
"61",NA,FALSE,NA,NA,NA,NA,NA
"62",NA,FALSE,NA,NA,NA,NA,NA
"63",NA,FALSE,NA,NA,NA,NA,NA
"64",NA,FALSE,NA,NA,NA,NA,NA
"65",NA,FALSE,NA,NA,NA,NA,NA
"66",NA,FALSE,NA,NA,NA,NA,NA
"67",NA,FALSE,NA,NA,NA,NA,NA
"68",NA,FALSE,NA,NA,NA,NA,NA
"69",NA,FALSE,NA,NA,NA,NA,NA
"70",NA,FALSE,NA,NA,NA,NA,NA
"71",NA,FALSE,NA,NA,NA,NA,NA
"72","103456",TRUE,"Polydispyrenia",NA,NA,NA,"Fungi"
"73","103456",TRUE,"Polydispyrenia",NA,NA,NA,"Fungi"
"74","103456",TRUE,"Polydispyrenia",NA,NA,NA,"Fungi"
"75","103456",TRUE,"Polydispyrenia",NA,NA,NA,"Fungi"
"76",NA,FALSE,NA,NA,NA,NA,NA
"77",NA,FALSE,NA,NA,NA,NA,NA
"78",NA,FALSE,NA,NA,NA,NA,NA
"79",NA,FALSE,NA,NA,NA,NA,NA
"80","35234",TRUE,"Pleistophora","Pleistophoridae",NA,NA,"Fungi"
"81","35234",TRUE,"Pleistophora","Pleistophoridae",NA,NA,"Fungi"
"82","35234",TRUE,"Pleistophora","Pleistophoridae",NA,NA,"Fungi"
"83","35234",TRUE,"Pleistophora","Pleistophoridae",NA,NA,"Fungi"
"84","35234",TRUE,"Pleistophora","Pleistophoridae",NA,NA,"Fungi"
"85","35234",TRUE,"Pleistophora","Pleistophoridae",NA,NA,"Fungi"
"86","35234",TRUE,"Pleistophora","Pleistophoridae",NA,NA,"Fungi"
"87","35234",TRUE,"Pleistophora","Pleistophoridae",NA,NA,"Fungi"
"88","35234",TRUE,"Pleistophora","Pleistophoridae",NA,NA,"Fungi"
"89","35234",TRUE,"Pleistophora","Pleistophoridae",NA,NA,"Fungi"
"90","35234",TRUE,"Pleistophora","Pleistophoridae",NA,NA,"Fungi"
"91",NA,FALSE,NA,NA,NA,NA,NA
"92",NA,FALSE,NA,NA,NA,NA,NA
"93",NA,FALSE,NA,NA,NA,NA,NA
"94",NA,FALSE,NA,NA,NA,NA,NA
"95",NA,FALSE,NA,NA,NA,NA,NA
"96",NA,FALSE,NA,NA,NA,NA,NA
"97",NA,FALSE,NA,NA,NA,NA,NA
"98",NA,FALSE,NA,NA,NA,NA,NA
"99",NA,FALSE,NA,NA,NA,NA,NA
"100",NA,FALSE,NA,NA,NA,NA,NA
"101",NA,FALSE,NA,NA,NA,NA,NA
"102",NA,FALSE,NA,NA,NA,NA,NA
"103",NA,FALSE,NA,NA,NA,NA,NA
"104",NA,FALSE,NA,NA,NA,NA,NA
"105",NA,FALSE,NA,NA,NA,NA,NA
"106",NA,FALSE,NA,NA,NA,NA,NA
"107",NA,FALSE,NA,NA,NA,NA,NA
"108",NA,FALSE,NA,NA,NA,NA,NA
"109",NA,FALSE,NA,NA,NA,NA,NA
"110",NA,FALSE,NA,NA,NA,NA,NA
"111",NA,FALSE,NA,NA,NA,NA,NA
"112","357503",TRUE,"Thelohania","Thelohaniidae",NA,NA,"Fungi"
"113",NA,FALSE,NA,NA,NA,NA,NA
"114",NA,FALSE,NA,NA,NA,NA,NA
"115",NA,FALSE,NA,NA,NA,NA,NA
"116",NA,FALSE,NA,NA,NA,NA,NA
"117",NA,FALSE,NA,NA,NA,NA,NA
"118",NA,FALSE,NA,NA,NA,NA,NA
"119",NA,FALSE,NA,NA,NA,NA,NA
"120",NA,FALSE,NA,NA,NA,NA,NA
"121",NA,FALSE,NA,NA,NA,NA,NA
"122","2163540",TRUE,"Vairimorpha","Burenellidae",NA,NA,"Fungi"
"123","2163540",TRUE,"Vairimorpha","Burenellidae",NA,NA,"Fungi"
"124",NA,FALSE,NA,NA,NA,NA,NA
"125",NA,FALSE,NA,NA,NA,NA,NA
"126",NA,FALSE,NA,NA,NA,NA,NA
"127",NA,FALSE,NA,NA,NA,NA,NA
"128",NA,FALSE,NA,NA,NA,NA,NA
"129",NA,FALSE,NA,NA,NA,NA,NA
"130",NA,FALSE,NA,NA,NA,NA,NA
"131",NA,FALSE,NA,NA,NA,NA,NA
"132",NA,FALSE,NA,NA,NA,NA,NA
"133",NA,FALSE,NA,NA,NA,NA,NA
"134",NA,FALSE,NA,NA,NA,NA,NA
"135",NA,FALSE,NA,NA,NA,NA,NA
"136",NA,FALSE,NA,NA,NA,NA,NA
"137",NA,FALSE,NA,NA,NA,NA,NA
"138",NA,FALSE,NA,NA,NA,NA,NA
"139","72222",TRUE,"Thelohania","Thelohaniidae",NA,NA,"Fungi"
"140","72222",TRUE,"Thelohania","Thelohaniidae",NA,NA,"Fungi"
"141","72222",TRUE,"Thelohania","Thelohaniidae",NA,NA,"Fungi"
"142","72222",TRUE,"Thelohania","Thelohaniidae",NA,NA,"Fungi"
"143","72222",TRUE,"Thelohania","Thelohaniidae",NA,NA,"Fungi"
"144","72222",TRUE,"Thelohania","Thelohaniidae",NA,NA,"Fungi"
"145","72222",TRUE,"Thelohania","Thelohaniidae",NA,NA,"Fungi"
"146","51588",TRUE,"Amblyospora","Amblyosporidae",NA,NA,"Fungi"
"147",NA,FALSE,NA,NA,NA,NA,NA
"148",NA,FALSE,NA,NA,NA,NA,NA
"149",NA,FALSE,NA,NA,NA,NA,NA
"150",NA,FALSE,NA,NA,NA,NA,NA
"151","191599",TRUE,"Amblyospora","Amblyosporidae",NA,NA,"Fungi"
"152","191599",TRUE,"Amblyospora","Amblyosporidae",NA,NA,"Fungi"
"153","191599",TRUE,"Amblyospora","Amblyosporidae",NA,NA,"Fungi"
"154","191599",TRUE,"Amblyospora","Amblyosporidae",NA,NA,"Fungi"
"155","191599",TRUE,"Amblyospora","Amblyosporidae",NA,NA,"Fungi"
"156","191599",TRUE,"Amblyospora","Amblyosporidae",NA,NA,"Fungi"
"157","191599",TRUE,"Amblyospora","Amblyosporidae",NA,NA,"Fungi"
"158","191599",TRUE,"Amblyospora","Amblyosporidae",NA,NA,"Fungi"
"159",NA,FALSE,NA,NA,NA,NA,NA
"160",NA,FALSE,NA,NA,NA,NA,NA
"161","191594",TRUE,"Amblyospora","Amblyosporidae",NA,NA,"Fungi"
"162",NA,FALSE,NA,NA,NA,NA,NA
"163",NA,FALSE,NA,NA,NA,NA,NA
"164",NA,FALSE,NA,NA,NA,NA,NA
"165","191589",TRUE,"Amblyospora","Amblyosporidae",NA,NA,"Fungi"
"166",NA,FALSE,NA,NA,NA,NA,NA
"167",NA,FALSE,NA,NA,NA,NA,NA
"168","191593",TRUE,"Amblyospora","Amblyosporidae",NA,NA,"Fungi"
"169","191593",TRUE,"Amblyospora","Amblyosporidae",NA,NA,"Fungi"
"170","191593",TRUE,"Amblyospora","Amblyosporidae",NA,NA,"Fungi"
"171","191593",TRUE,"Amblyospora","Amblyosporidae",NA,NA,"Fungi"
"172",NA,FALSE,NA,NA,NA,NA,NA
"173",NA,FALSE,NA,NA,NA,NA,NA
"174","33688",TRUE,"Amblyospora","Amblyosporidae",NA,NA,"Fungi"
"175","33688",TRUE,"Amblyospora","Amblyosporidae",NA,NA,"Fungi"
"176","33688",TRUE,"Amblyospora","Amblyosporidae",NA,NA,"Fungi"
"177","33688",TRUE,"Amblyospora","Amblyosporidae",NA,NA,"Fungi"
"178","33688",TRUE,"Amblyospora","Amblyosporidae",NA,NA,"Fungi"
"179","33688",TRUE,"Amblyospora","Amblyosporidae",NA,NA,"Fungi"
"180","33688",TRUE,"Amblyospora","Amblyosporidae",NA,NA,"Fungi"
"181","33688",TRUE,"Amblyospora","Amblyosporidae",NA,NA,"Fungi"
"182","33688",TRUE,"Amblyospora","Amblyosporidae",NA,NA,"Fungi"
"183","33688",TRUE,"Amblyospora","Amblyosporidae",NA,NA,"Fungi"
"184","33688",TRUE,"Amblyospora","Amblyosporidae",NA,NA,"Fungi"
"185","33688",TRUE,"Amblyospora","Amblyosporidae",NA,NA,"Fungi"
"186","33688",TRUE,"Amblyospora","Amblyosporidae",NA,NA,"Fungi"
"187","33688",TRUE,"Amblyospora","Amblyosporidae",NA,NA,"Fungi"
"188","33688",TRUE,"Amblyospora","Amblyosporidae",NA,NA,"Fungi"
"189","33688",TRUE,"Amblyospora","Amblyosporidae",NA,NA,"Fungi"
"190","33688",TRUE,"Amblyospora","Amblyosporidae",NA,NA,"Fungi"
"191",NA,FALSE,NA,NA,NA,NA,NA
"192",NA,FALSE,NA,NA,NA,NA,NA
"193","200885",TRUE,"Hyalinocysta","Thelohaniidae",NA,NA,"Fungi"
"194",NA,FALSE,NA,NA,NA,NA,NA
"195",NA,FALSE,NA,NA,NA,NA,NA
"196",NA,FALSE,NA,NA,NA,NA,NA
"197",NA,FALSE,NA,NA,NA,NA,NA
"198",NA,FALSE,NA,NA,NA,NA,NA
"199",NA,FALSE,NA,NA,NA,NA,NA
"200",NA,FALSE,NA,NA,NA,NA,NA
"201",NA,FALSE,NA,NA,NA,NA,NA
"202","191598",TRUE,"Parathelohania","Amblyosporidae",NA,NA,"Fungi"
"203",NA,FALSE,NA,NA,NA,NA,NA
"204","191598",TRUE,"Parathelohania","Amblyosporidae",NA,NA,"Fungi"
"205",NA,FALSE,NA,NA,NA,NA,NA
"206",NA,FALSE,NA,NA,NA,NA,NA
"207",NA,FALSE,NA,NA,NA,NA,NA
"208",NA,FALSE,NA,NA,NA,NA,NA
"209",NA,FALSE,NA,NA,NA,NA,NA
"210",NA,FALSE,NA,NA,NA,NA,NA
"211",NA,FALSE,NA,NA,NA,NA,NA
"212",NA,FALSE,NA,NA,NA,NA,NA
"213",NA,FALSE,NA,NA,NA,NA,NA
"214",NA,FALSE,NA,NA,NA,NA,NA
"215",NA,FALSE,NA,NA,NA,NA,NA
"216",NA,FALSE,NA,NA,NA,NA,NA
"217",NA,FALSE,NA,NA,NA,NA,NA
"218",NA,FALSE,NA,NA,NA,NA,NA
"219",NA,FALSE,NA,NA,NA,NA,NA
"220",NA,FALSE,NA,NA,NA,NA,NA
"221",NA,FALSE,NA,NA,NA,NA,NA
"222",NA,FALSE,NA,NA,NA,NA,NA
"223",NA,FALSE,NA,NA,NA,NA,NA
"224",NA,FALSE,NA,NA,NA,NA,NA
"225",NA,FALSE,NA,NA,NA,NA,NA
"226",NA,FALSE,NA,NA,NA,NA,NA
"227",NA,FALSE,NA,NA,NA,NA,NA
"228",NA,FALSE,NA,NA,NA,NA,NA
"229",NA,FALSE,NA,NA,NA,NA,NA
"230",NA,FALSE,NA,NA,NA,NA,NA
"231",NA,FALSE,NA,NA,NA,NA,NA
"232",NA,FALSE,NA,NA,NA,NA,NA
"233",NA,FALSE,NA,NA,NA,NA,NA
"234",NA,FALSE,NA,NA,NA,NA,NA
"235",NA,FALSE,NA,NA,NA,NA,NA
"236",NA,FALSE,NA,NA,NA,NA,NA
"237",NA,FALSE,NA,NA,NA,NA,NA
"238",NA,FALSE,NA,NA,NA,NA,NA
"239",NA,FALSE,NA,NA,NA,NA,NA
"240",NA,FALSE,NA,NA,NA,NA,NA
"241",NA,FALSE,NA,NA,NA,NA,NA
"242",NA,FALSE,NA,NA,NA,NA,NA
"243",NA,FALSE,NA,NA,NA,NA,NA
"244",NA,FALSE,NA,NA,NA,NA,NA
"245",NA,FALSE,NA,NA,NA,NA,NA
"246",NA,FALSE,NA,NA,NA,NA,NA
"247",NA,FALSE,NA,NA,NA,NA,NA
"248",NA,FALSE,NA,NA,NA,NA,NA
"249",NA,FALSE,NA,NA,NA,NA,NA
"250","1966664",TRUE,"Paraepiseptum","Gurleyidae",NA,NA,"Fungi"
"251",NA,FALSE,NA,NA,NA,NA,NA
"252","322689",TRUE,"Caudospora","Caudosporidae",NA,NA,"Fungi"
"253","322689",TRUE,"Caudospora","Caudosporidae",NA,NA,"Fungi"
"254","322689",TRUE,"Caudospora","Caudosporidae",NA,NA,"Fungi"
"255","322689",TRUE,"Caudospora","Caudosporidae",NA,NA,"Fungi"
"256","322689",TRUE,"Caudospora","Caudosporidae",NA,NA,"Fungi"
"257","322689",TRUE,"Caudospora","Caudosporidae",NA,NA,"Fungi"
"258",NA,FALSE,NA,NA,NA,NA,NA
"259",NA,FALSE,NA,NA,NA,NA,NA
"260",NA,FALSE,NA,NA,NA,NA,NA
"261",NA,FALSE,NA,NA,NA,NA,NA
"262",NA,FALSE,NA,NA,NA,NA,NA
"263",NA,FALSE,NA,NA,NA,NA,NA
"264","753625",TRUE,"Octosporea",NA,NA,NA,"Fungi"
"265","753625",TRUE,"Octosporea",NA,NA,NA,"Fungi"
"266","753625",TRUE,"Octosporea",NA,NA,NA,"Fungi"
"267","753625",TRUE,"Octosporea",NA,NA,NA,"Fungi"
"268","753625",TRUE,"Octosporea",NA,NA,NA,"Fungi"
"269","753625",TRUE,"Octosporea",NA,NA,NA,"Fungi"
"270","753625",TRUE,"Octosporea",NA,NA,NA,"Fungi"
"271","753625",TRUE,"Octosporea",NA,NA,NA,"Fungi"
"272","753625",TRUE,"Octosporea",NA,NA,NA,"Fungi"
"273","753625",TRUE,"Octosporea",NA,NA,NA,"Fungi"
"274",NA,FALSE,NA,NA,NA,NA,NA
"275",NA,FALSE,NA,NA,NA,NA,NA
"276",NA,FALSE,NA,NA,NA,NA,NA
"277",NA,FALSE,NA,NA,NA,NA,NA
"278",NA,FALSE,NA,NA,NA,NA,NA
"279",NA,FALSE,NA,NA,NA,NA,NA
"280",NA,FALSE,NA,NA,NA,NA,NA
"281",NA,FALSE,NA,NA,NA,NA,NA
"282",NA,FALSE,NA,NA,NA,NA,NA
"283",NA,FALSE,NA,NA,NA,NA,NA
"284",NA,FALSE,NA,NA,NA,NA,NA
"285",NA,FALSE,NA,NA,NA,NA,NA
"286",NA,FALSE,NA,NA,NA,NA,NA
"287",NA,FALSE,NA,NA,NA,NA,NA
"288",NA,FALSE,NA,NA,NA,NA,NA
"289","27978",TRUE,"Nosema","Nosematidae",NA,NA,"Fungi"
"290","27978",TRUE,"Nosema","Nosematidae",NA,NA,"Fungi"
"291","27978",TRUE,"Nosema","Nosematidae",NA,NA,"Fungi"
"292","27978",TRUE,"Nosema","Nosematidae",NA,NA,"Fungi"
"293","27978",TRUE,"Nosema","Nosematidae",NA,NA,"Fungi"
"294","27978",TRUE,"Nosema","Nosematidae",NA,NA,"Fungi"
"295","27978",TRUE,"Nosema","Nosematidae",NA,NA,"Fungi"
"296","27978",TRUE,"Nosema","Nosematidae",NA,NA,"Fungi"
"297","27978",TRUE,"Nosema","Nosematidae",NA,NA,"Fungi"
"298","27978",TRUE,"Nosema","Nosematidae",NA,NA,"Fungi"
"299","27978",TRUE,"Nosema","Nosematidae",NA,NA,"Fungi"
"300","27978",TRUE,"Nosema","Nosematidae",NA,NA,"Fungi"
"301","27978",TRUE,"Nosema","Nosematidae",NA,NA,"Fungi"
"302","27978",TRUE,"Nosema","Nosematidae",NA,NA,"Fungi"
"303","27978",TRUE,"Nosema","Nosematidae",NA,NA,"Fungi"
"304","27978",TRUE,"Nosema","Nosematidae",NA,NA,"Fungi"
"305","27978",TRUE,"Nosema","Nosematidae",NA,NA,"Fungi"
"306","27978",TRUE,"Nosema","Nosematidae",NA,NA,"Fungi"
"307","27978",TRUE,"Nosema","Nosematidae",NA,NA,"Fungi"
"308","27978",TRUE,"Nosema","Nosematidae",NA,NA,"Fungi"
"309","27978",TRUE,"Nosema","Nosematidae",NA,NA,"Fungi"
"310","27978",TRUE,"Nosema","Nosematidae",NA,NA,"Fungi"
"311","27978",TRUE,"Nosema","Nosematidae",NA,NA,"Fungi"
"312","27978",TRUE,"Nosema","Nosematidae",NA,NA,"Fungi"
"313","27978",TRUE,"Nosema","Nosematidae",NA,NA,"Fungi"
"314","27978",TRUE,"Nosema","Nosematidae",NA,NA,"Fungi"
"315","27978",TRUE,"Nosema","Nosematidae",NA,NA,"Fungi"
"316","27978",TRUE,"Nosema","Nosematidae",NA,NA,"Fungi"
"317","307626",TRUE,"Tubulinosema","Tubulinosematidae",NA,NA,"Fungi"
"318",NA,FALSE,NA,NA,NA,NA,NA
"319","35231",TRUE,"Nosema","Nosematidae",NA,NA,"Fungi"
"320","40135",TRUE,"Nosema","Nosematidae",NA,NA,"Fungi"
"321","40135",TRUE,"Nosema","Nosematidae",NA,NA,"Fungi"
"322","40135",TRUE,"Nosema","Nosematidae",NA,NA,"Fungi"
"323",NA,FALSE,NA,NA,NA,NA,NA
"324",NA,FALSE,NA,NA,NA,NA,NA
"325",NA,FALSE,NA,NA,NA,NA,NA
"326",NA,FALSE,NA,NA,NA,NA,NA
"327",NA,FALSE,NA,NA,NA,NA,NA
"328",NA,FALSE,NA,NA,NA,NA,NA
"329",NA,FALSE,NA,NA,NA,NA,NA
"330",NA,FALSE,NA,NA,NA,NA,NA
"331",NA,FALSE,NA,NA,NA,NA,NA
"332",NA,FALSE,NA,NA,NA,NA,NA
"333",NA,FALSE,NA,NA,NA,NA,NA
"334",NA,FALSE,NA,NA,NA,NA,NA
"335",NA,FALSE,NA,NA,NA,NA,NA
"336",NA,FALSE,NA,NA,NA,NA,NA
"337",NA,FALSE,NA,NA,NA,NA,NA
"338",NA,FALSE,NA,NA,NA,NA,NA
"339",NA,FALSE,NA,NA,NA,NA,NA
"340",NA,FALSE,NA,NA,NA,NA,NA
"341",NA,FALSE,NA,NA,NA,NA,NA
"342",NA,FALSE,NA,NA,NA,NA,NA
"343","182076",TRUE,"Nosema","Nosematidae",NA,NA,"Fungi"
"344",NA,FALSE,NA,NA,NA,NA,NA
"345",NA,FALSE,NA,NA,NA,NA,NA
"346",NA,FALSE,NA,NA,NA,NA,NA
"347",NA,FALSE,NA,NA,NA,NA,NA
"348",NA,FALSE,NA,NA,NA,NA,NA
"349",NA,FALSE,NA,NA,NA,NA,NA
"350",NA,FALSE,NA,NA,NA,NA,NA
"351",NA,FALSE,NA,NA,NA,NA,NA
"352",NA,FALSE,NA,NA,NA,NA,NA
"353",NA,FALSE,NA,NA,NA,NA,NA
"354",NA,FALSE,NA,NA,NA,NA,NA
"355",NA,FALSE,NA,NA,NA,NA,NA
"356",NA,FALSE,NA,NA,NA,NA,NA
"357",NA,FALSE,NA,NA,NA,NA,NA
"358","481673",TRUE,"Nosema","Nosematidae",NA,NA,"Fungi"
"359",NA,FALSE,NA,NA,NA,NA,NA
"360",NA,FALSE,NA,NA,NA,NA,NA
"361",NA,FALSE,NA,NA,NA,NA,NA
"362",NA,FALSE,NA,NA,NA,NA,NA
"363","481674",TRUE,"Nosema","Nosematidae",NA,NA,"Fungi"
"364","481674",TRUE,"Nosema","Nosematidae",NA,NA,"Fungi"
"365",NA,FALSE,NA,NA,NA,NA,NA
"366",NA,FALSE,NA,NA,NA,NA,NA
"367",NA,FALSE,NA,NA,NA,NA,NA
"368",NA,FALSE,NA,NA,NA,NA,NA
"369","33694",TRUE,"Nosema","Nosematidae",NA,NA,"Fungi"
"370","33694",TRUE,"Nosema","Nosematidae",NA,NA,"Fungi"
"371","33694",TRUE,"Nosema","Nosematidae",NA,NA,"Fungi"
"372","33699",TRUE,"Vairimorpha","Burenellidae",NA,NA,"Fungi"
"373",NA,FALSE,NA,NA,NA,NA,NA
"374",NA,FALSE,NA,NA,NA,NA,NA
"375",NA,FALSE,NA,NA,NA,NA,NA
"376",NA,FALSE,NA,NA,NA,NA,NA
"377",NA,FALSE,NA,NA,NA,NA,NA
"378",NA,FALSE,NA,NA,NA,NA,NA
"379",NA,FALSE,NA,NA,NA,NA,NA
"380",NA,FALSE,NA,NA,NA,NA,NA
"381",NA,FALSE,NA,NA,NA,NA,NA
"382",NA,FALSE,NA,NA,NA,NA,NA
"383",NA,FALSE,NA,NA,NA,NA,NA
"384","322054",TRUE,"Nosema","Nosematidae",NA,NA,"Fungi"
"385",NA,FALSE,NA,NA,NA,NA,NA
"386","2689131",TRUE,"Nosema","Nosematidae",NA,NA,"Fungi"
"387",NA,FALSE,NA,NA,NA,NA,NA
"388","278021",TRUE,"Antonospora",NA,NA,NA,"Fungi"
"389","278021",TRUE,"Antonospora",NA,NA,NA,"Fungi"
"390","278021",TRUE,"Antonospora",NA,NA,NA,"Fungi"
"391","278021",TRUE,"Antonospora",NA,NA,NA,"Fungi"
"392","278021",TRUE,"Antonospora",NA,NA,NA,"Fungi"
"393","278021",TRUE,"Antonospora",NA,NA,NA,"Fungi"
"394","278021",TRUE,"Antonospora",NA,NA,NA,"Fungi"
"395","278021",TRUE,"Antonospora",NA,NA,NA,"Fungi"
"396","278021",TRUE,"Antonospora",NA,NA,NA,"Fungi"
"397","278021",TRUE,"Antonospora",NA,NA,NA,"Fungi"
"398","278021",TRUE,"Antonospora",NA,NA,NA,"Fungi"
"399","278021",TRUE,"Antonospora",NA,NA,NA,"Fungi"
"400","278021",TRUE,"Antonospora",NA,NA,NA,"Fungi"
"401","278021",TRUE,"Antonospora",NA,NA,NA,"Fungi"
"402","278021",TRUE,"Antonospora",NA,NA,NA,"Fungi"
"403","278021",TRUE,"Antonospora",NA,NA,NA,"Fungi"
"404","278021",TRUE,"Antonospora",NA,NA,NA,"Fungi"
"405","278021",TRUE,"Antonospora",NA,NA,NA,"Fungi"
"406","278021",TRUE,"Antonospora",NA,NA,NA,"Fungi"
"407","278021",TRUE,"Antonospora",NA,NA,NA,"Fungi"
"408","278021",TRUE,"Antonospora",NA,NA,NA,"Fungi"
"409","278021",TRUE,"Antonospora",NA,NA,NA,"Fungi"
"410","278021",TRUE,"Antonospora",NA,NA,NA,"Fungi"
"411","278021",TRUE,"Antonospora",NA,NA,NA,"Fungi"
"412","278021",TRUE,"Antonospora",NA,NA,NA,"Fungi"
"413","278021",TRUE,"Antonospora",NA,NA,NA,"Fungi"
"414","278021",TRUE,"Antonospora",NA,NA,NA,"Fungi"
"415",NA,FALSE,NA,NA,NA,NA,NA
"416",NA,FALSE,NA,NA,NA,NA,NA
"417",NA,FALSE,NA,NA,NA,NA,NA
"418","1295507",TRUE,"Nosema","Nosematidae",NA,NA,"Fungi"
"419","1295507",TRUE,"Nosema","Nosematidae",NA,NA,"Fungi"
"420",NA,FALSE,NA,NA,NA,NA,NA
"421",NA,FALSE,NA,NA,NA,NA,NA
"422",NA,FALSE,NA,NA,NA,NA,NA
"423",NA,FALSE,NA,NA,NA,NA,NA
"424",NA,FALSE,NA,NA,NA,NA,NA
"425",NA,FALSE,NA,NA,NA,NA,NA
"426",NA,FALSE,NA,NA,NA,NA,NA
"427",NA,FALSE,NA,NA,NA,NA,NA
"428",NA,FALSE,NA,NA,NA,NA,NA
"429",NA,FALSE,NA,NA,NA,NA,NA
"430",NA,FALSE,NA,NA,NA,NA,NA
"431",NA,FALSE,NA,NA,NA,NA,NA
"432",NA,FALSE,NA,NA,NA,NA,NA
"433",NA,FALSE,NA,NA,NA,NA,NA
"434",NA,FALSE,NA,NA,NA,NA,NA
"435",NA,FALSE,NA,NA,NA,NA,NA
"436",NA,FALSE,NA,NA,NA,NA,NA
"437","759752",TRUE,"Paranosema","Nosematidae",NA,NA,"Fungi"
"438",NA,FALSE,NA,NA,NA,NA,NA
"439",NA,FALSE,NA,NA,NA,NA,NA
"440",NA,FALSE,NA,NA,NA,NA,NA
"441",NA,FALSE,NA,NA,NA,NA,NA
"442",NA,FALSE,NA,NA,NA,NA,NA
