RefCode,ERNntr,HostSpecies,PathogenSpecies,Citation,HostTaxID,HostGenus,HostFamily,HostOrder,HostClass,PathTaxID,PathGenus,PathFamily,PathOrder,PathClass,PathKingdom
666,353,Lophocampa caryae,Entomophaga maimaiga,"Hajek, A. E., Butler, L., and Wheeler, M. M., 1995. Laboratory bioassay testing the host range of the gypsy moth fungal pathogen Entomophaga maimaiga.  Biological Control 5(4): 530-544.",505945,Lophocampa,Erebidae,Lepidoptera,Insecta,42810,Entomophaga,Entomophthoraceae,Entomophthorales,Entomophthoromycetes,Fungi
666,354,Colocasia propinquilinea,Entomophaga maimaiga,"Hajek, A. E., Butler, L., and Wheeler, M. M., 1995. Laboratory bioassay testing the host range of the gypsy moth fungal pathogen Entomophaga maimaiga.  Biological Control 5(4): 530-544.",214094,Colocasia,Noctuidae,Lepidoptera,Insecta,42810,Entomophaga,Entomophthoraceae,Entomophthorales,Entomophthoromycetes,Fungi
666,355,Nedra ramosula,Entomophaga maimaiga,"Hajek, A. E., Butler, L., and Wheeler, M. M., 1995. Laboratory bioassay testing the host range of the gypsy moth fungal pathogen Entomophaga maimaiga.  Biological Control 5(4): 530-544.",56396,Nedra,Noctuidae,Lepidoptera,Insecta,42810,Entomophaga,Entomophthoraceae,Entomophthorales,Entomophthoromycetes,Fungi
666,356,Lithophane semiusta,Entomophaga maimaiga,"Hajek, A. E., Butler, L., and Wheeler, M. M., 1995. Laboratory bioassay testing the host range of the gypsy moth fungal pathogen Entomophaga maimaiga.  Biological Control 5(4): 530-544.",1488862,Lithophane,Noctuidae,Lepidoptera,Insecta,42810,Entomophaga,Entomophthoraceae,Entomophthorales,Entomophthoromycetes,Fungi
666,357,Lithophane grotei,Entomophaga maimaiga,"Hajek, A. E., Butler, L., and Wheeler, M. M., 1995. Laboratory bioassay testing the host range of the gypsy moth fungal pathogen Entomophaga maimaiga.  Biological Control 5(4): 530-544.",689092,Lithophane,Noctuidae,Lepidoptera,Insecta,42810,Entomophaga,Entomophthoraceae,Entomophthorales,Entomophthoromycetes,Fungi
666,358,Lithophane unimoda,Entomophaga maimaiga,"Hajek, A. E., Butler, L., and Wheeler, M. M., 1995. Laboratory bioassay testing the host range of the gypsy moth fungal pathogen Entomophaga maimaiga.  Biological Control 5(4): 530-544.",689094,Lithophane,Noctuidae,Lepidoptera,Insecta,42810,Entomophaga,Entomophthoraceae,Entomophthorales,Entomophthoromycetes,Fungi
666,359,Crocigrapha normani,Entomophaga maimaiga,"Hajek, A. E., Butler, L., and Wheeler, M. M., 1995. Laboratory bioassay testing the host range of the gypsy moth fungal pathogen Entomophaga maimaiga.  Biological Control 5(4): 530-544.",214105,Crocigrapha,Noctuidae,Lepidoptera,Insecta,42810,Entomophaga,Entomophthoraceae,Entomophthorales,Entomophthoromycetes,Fungi
666,360,Morrisonia confusa,Entomophaga maimaiga,"Hajek, A. E., Butler, L., and Wheeler, M. M., 1995. Laboratory bioassay testing the host range of the gypsy moth fungal pathogen Entomophaga maimaiga.  Biological Control 5(4): 530-544.",214250,Morrisonia,Noctuidae,Lepidoptera,Insecta,42810,Entomophaga,Entomophthoraceae,Entomophthorales,Entomophthoromycetes,Fungi
562,361,Anopheles atroparvus,Nosema algerae,"Undeen, A. H., and Maddox, J.V., 1973. The infection of nonmosquito hosts by injection with spores of the microsporidian Nosema Algerae. J. Invertebr. Pathol. 22: 258-",41427,Anopheles,Culicidae,Diptera,Insecta,723287,Anncaliia,Tubulinosematidae,NA,NA,Fungi
562,362,Spilosoma virginica,Nosema algerae,"Undeen, A. H., and Maddox, J.V., 1973. The infection of nonmosquito hosts by injection with spores of the microsporidian Nosema Algerae. J. Invertebr. Pathol. 22: 258-",214366,Spilosoma,Erebidae,Lepidoptera,Insecta,723287,Anncaliia,Tubulinosematidae,NA,NA,Fungi
562,363,Spodoptera ornithogalli,Nosema algerae,"Undeen, A. H., and Maddox, J.V., 1973. The infection of nonmosquito hosts by injection with spores of the microsporidian Nosema Algerae. J. Invertebr. Pathol. 22: 258-",42029,Spodoptera,Noctuidae,Lepidoptera,Insecta,723287,Anncaliia,Tubulinosematidae,NA,NA,Fungi
562,364,Blaberus discoidalis,Nosema algerae,"Undeen, A. H., and Maddox, J.V., 1973. The infection of nonmosquito hosts by injection with spores of the microsporidian Nosema Algerae. J. Invertebr. Pathol. 22: 258-",6981,Blaberus,Blaberidae,Blattodea,Insecta,723287,Anncaliia,Tubulinosematidae,NA,NA,Fungi
580,365,Colias eurytheme,Vairimorpha necatrix,"Maddox, J.V., 1966. Studies on a Microsporidiosis of the Armyworm, Pseudaletia unipuncta (Haworth), Ph.D. thesis, University of Illinois, Urbana.",42296,Colias,Pieridae,Lepidoptera,Insecta,6039,Vairimorpha,Burenellidae,NA,NA,Fungi
470,366,Plodia interpunctella ,Pleistophora schubergi,"Kaya, H.K., 1973. Pathogenicity of Pleistophora schubergi to larvae of the Orange-striped oakworm and other Lepidopterous insects.  J. Invertebr. Pathol. 22: 356-358.",58824,Plodia,Pyralidae,Lepidoptera,Insecta,NA,NA,NA,NA,NA,NA
769,367,Agrotis segetum,Heliothis zea NPV (HzSNPV),"Ignoffo, C.M., and Couch, T.L.  The nucleopolyhedrosis virus of Heliothis species as a microbial insecticide.  Chapter 17 [pp. 330-362] In, H.D. Burges (ed.) Microbial Control of Pests and Plant Diseases, 1970-1980.  London:  Academic Press, 1981. 949 pp.",47767,Agrotis,Noctuidae,Lepidoptera,Insecta,NA,NA,NA,NA,NA,NA
769,368,Anthela varia,Heliothis zea NPV (HzSNPV),"Ignoffo, C.M., and Couch, T.L.  The nucleopolyhedrosis virus of Heliothis species as a microbial insecticide.  Chapter 17 [pp. 330-362] In, H.D. Burges (ed.) Microbial Control of Pests and Plant Diseases, 1970-1980.  London:  Academic Press, 1981. 949 pp.",469242,Anthela,Anthelidae,Lepidoptera,Insecta,NA,NA,NA,NA,NA,NA
769,369,Cactoblastis cactorum,Heliothis zea NPV (HzSNPV),"Ignoffo, C.M., and Couch, T.L.  The nucleopolyhedrosis virus of Heliothis species as a microbial insecticide.  Chapter 17 [pp. 330-362] In, H.D. Burges (ed.) Microbial Control of Pests and Plant Diseases, 1970-1980.  London:  Academic Press, 1981. 949 pp.",59379,Cactoblastis,Pyralidae,Lepidoptera,Insecta,NA,NA,NA,NA,NA,NA
769,370,Chrysodeixis chalcites,Heliothis zea NPV (HzSNPV),"Ignoffo, C.M., and Couch, T.L.  The nucleopolyhedrosis virus of Heliothis species as a microbial insecticide.  Chapter 17 [pp. 330-362] In, H.D. Burges (ed.) Microbial Control of Pests and Plant Diseases, 1970-1980.  London:  Academic Press, 1981. 949 pp.",749652,Chrysodeixis,Noctuidae,Lepidoptera,Insecta,NA,NA,NA,NA,NA,NA
769,371,Euproctis subflava,Heliothis zea NPV (HzSNPV),"Ignoffo, C.M., and Couch, T.L.  The nucleopolyhedrosis virus of Heliothis species as a microbial insecticide.  Chapter 17 [pp. 330-362] In, H.D. Burges (ed.) Microbial Control of Pests and Plant Diseases, 1970-1980.  London:  Academic Press, 1981. 949 pp.",1078813,Euproctis,Erebidae,Lepidoptera,Insecta,NA,NA,NA,NA,NA,NA
769,372,Galleria mellonella,Heliothis zea NPV (HzSNPV),"Ignoffo, C.M., and Couch, T.L.  The nucleopolyhedrosis virus of Heliothis species as a microbial insecticide.  Chapter 17 [pp. 330-362] In, H.D. Burges (ed.) Microbial Control of Pests and Plant Diseases, 1970-1980.  London:  Academic Press, 1981. 949 pp.",7137,Galleria,Pyralidae,Lepidoptera,Insecta,NA,NA,NA,NA,NA,NA
769,373,Lymantria dispar,Heliothis zea NPV (HzSNPV),"Ignoffo, C.M., and Couch, T.L.  The nucleopolyhedrosis virus of Heliothis species as a microbial insecticide.  Chapter 17 [pp. 330-362] In, H.D. Burges (ed.) Microbial Control of Pests and Plant Diseases, 1970-1980.  London:  Academic Press, 1981. 949 pp.",13123,Lymantria,Erebidae,Lepidoptera,Insecta,NA,NA,NA,NA,NA,NA
769,374,Manduca quinquemaculata,Heliothis zea NPV (HzSNPV),"Ignoffo, C.M., and Couch, T.L.  The nucleopolyhedrosis virus of Heliothis species as a microbial insecticide.  Chapter 17 [pp. 330-362] In, H.D. Burges (ed.) Microbial Control of Pests and Plant Diseases, 1970-1980.  London:  Academic Press, 1981. 949 pp.",335999,Manduca,Sphingidae,Lepidoptera,Insecta,NA,NA,NA,NA,NA,NA
769,375,Manduca sexta,Heliothis zea NPV (HzSNPV),"Ignoffo, C.M., and Couch, T.L.  The nucleopolyhedrosis virus of Heliothis species as a microbial insecticide.  Chapter 17 [pp. 330-362] In, H.D. Burges (ed.) Microbial Control of Pests and Plant Diseases, 1970-1980.  London:  Academic Press, 1981. 949 pp.",7130,Manduca,Sphingidae,Lepidoptera,Insecta,NA,NA,NA,NA,NA,NA
769,376,Nomophila nearctica,Heliothis zea NPV (HzSNPV),"Ignoffo, C.M., and Couch, T.L.  The nucleopolyhedrosis virus of Heliothis species as a microbial insecticide.  Chapter 17 [pp. 330-362] In, H.D. Burges (ed.) Microbial Control of Pests and Plant Diseases, 1970-1980.  London:  Academic Press, 1981. 949 pp.",1113293,Nomophila,Crambidae,Lepidoptera,Insecta,NA,NA,NA,NA,NA,NA
769,377,Orgyia anartoides,Heliothis zea NPV (HzSNPV),"Ignoffo, C.M., and Couch, T.L.  The nucleopolyhedrosis virus of Heliothis species as a microbial insecticide.  Chapter 17 [pp. 330-362] In, H.D. Burges (ed.) Microbial Control of Pests and Plant Diseases, 1970-1980.  London:  Academic Press, 1981. 949 pp.",345880,Teia,Erebidae,Lepidoptera,Insecta,NA,NA,NA,NA,NA,NA
769,378,Papilio xuthus,Heliothis zea NPV (HzSNPV),"Ignoffo, C.M., and Couch, T.L.  The nucleopolyhedrosis virus of Heliothis species as a microbial insecticide.  Chapter 17 [pp. 330-362] In, H.D. Burges (ed.) Microbial Control of Pests and Plant Diseases, 1970-1980.  London:  Academic Press, 1981. 949 pp.",66420,Papilio,Papilionidae,Lepidoptera,Insecta,NA,NA,NA,NA,NA,NA
769,379,Pieris brassicae,Heliothis zea NPV (HzSNPV),"Ignoffo, C.M., and Couch, T.L.  The nucleopolyhedrosis virus of Heliothis species as a microbial insecticide.  Chapter 17 [pp. 330-362] In, H.D. Burges (ed.) Microbial Control of Pests and Plant Diseases, 1970-1980.  London:  Academic Press, 1981. 949 pp.",7116,Pieris,Pieridae,Lepidoptera,Insecta,NA,NA,NA,NA,NA,NA
769,380,Artogeia rapae,Heliothis zea NPV (HzSNPV),"Ignoffo, C.M., and Couch, T.L.  The nucleopolyhedrosis virus of Heliothis species as a microbial insecticide.  Chapter 17 [pp. 330-362] In, H.D. Burges (ed.) Microbial Control of Pests and Plant Diseases, 1970-1980.  London:  Academic Press, 1981. 949 pp.",64459,Pieris,Pieridae,Lepidoptera,Insecta,NA,NA,NA,NA,NA,NA
769,381,Plusia nigrisigna,Heliothis zea NPV (HzSNPV),"Ignoffo, C.M., and Couch, T.L.  The nucleopolyhedrosis virus of Heliothis species as a microbial insecticide.  Chapter 17 [pp. 330-362] In, H.D. Burges (ed.) Microbial Control of Pests and Plant Diseases, 1970-1980.  London:  Academic Press, 1981. 949 pp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
769,382,Plutella xylostella,Heliothis zea NPV (HzSNPV),"Ignoffo, C.M., and Couch, T.L.  The nucleopolyhedrosis virus of Heliothis species as a microbial insecticide.  Chapter 17 [pp. 330-362] In, H.D. Burges (ed.) Microbial Control of Pests and Plant Diseases, 1970-1980.  London:  Academic Press, 1981. 949 pp.",51655,Plutella,Plutellidae,Lepidoptera,Insecta,NA,NA,NA,NA,NA,NA
769,383,Spodoptera exigua,Heliothis zea NPV (HzSNPV),"Ignoffo, C.M., and Couch, T.L.  The nucleopolyhedrosis virus of Heliothis species as a microbial insecticide.  Chapter 17 [pp. 330-362] In, H.D. Burges (ed.) Microbial Control of Pests and Plant Diseases, 1970-1980.  London:  Academic Press, 1981. 949 pp.",7107,Spodoptera,Noctuidae,Lepidoptera,Insecta,NA,NA,NA,NA,NA,NA
769,384,Spodoptera frugiperda,Heliothis zea NPV (HzSNPV),"Ignoffo, C.M., and Couch, T.L.  The nucleopolyhedrosis virus of Heliothis species as a microbial insecticide.  Chapter 17 [pp. 330-362] In, H.D. Burges (ed.) Microbial Control of Pests and Plant Diseases, 1970-1980.  London:  Academic Press, 1981. 949 pp.",7108,Spodoptera,Noctuidae,Lepidoptera,Insecta,NA,NA,NA,NA,NA,NA
769,385,Spodoptera litura,Heliothis zea NPV (HzSNPV),"Ignoffo, C.M., and Couch, T.L.  The nucleopolyhedrosis virus of Heliothis species as a microbial insecticide.  Chapter 17 [pp. 330-362] In, H.D. Burges (ed.) Microbial Control of Pests and Plant Diseases, 1970-1980.  London:  Academic Press, 1981. 949 pp.",69820,Spodoptera,Noctuidae,Lepidoptera,Insecta,NA,NA,NA,NA,NA,NA
769,386,Spodoptera mauritia,Heliothis zea NPV (HzSNPV),"Ignoffo, C.M., and Couch, T.L.  The nucleopolyhedrosis virus of Heliothis species as a microbial insecticide.  Chapter 17 [pp. 330-362] In, H.D. Burges (ed.) Microbial Control of Pests and Plant Diseases, 1970-1980.  London:  Academic Press, 1981. 949 pp.",134409,Spodoptera,Noctuidae,Lepidoptera,Insecta,NA,NA,NA,NA,NA,NA
769,387,Spodoptera ornithogalli,Heliothis zea NPV (HzSNPV),"Ignoffo, C.M., and Couch, T.L.  The nucleopolyhedrosis virus of Heliothis species as a microbial insecticide.  Chapter 17 [pp. 330-362] In, H.D. Burges (ed.) Microbial Control of Pests and Plant Diseases, 1970-1980.  London:  Academic Press, 1981. 949 pp.",42029,Spodoptera,Noctuidae,Lepidoptera,Insecta,NA,NA,NA,NA,NA,NA
769,388,Trichoplusia ni,Heliothis zea NPV (HzSNPV),"Ignoffo, C.M., and Couch, T.L.  The nucleopolyhedrosis virus of Heliothis species as a microbial insecticide.  Chapter 17 [pp. 330-362] In, H.D. Burges (ed.) Microbial Control of Pests and Plant Diseases, 1970-1980.  London:  Academic Press, 1981. 949 pp.",7111,Trichoplusia,Noctuidae,Lepidoptera,Insecta,NA,NA,NA,NA,NA,NA
769,389,Apis mellifera,Heliothis zea NPV (HzSNPV),"Ignoffo, C.M., and Couch, T.L.  The nucleopolyhedrosis virus of Heliothis species as a microbial insecticide.  Chapter 17 [pp. 330-362] In, H.D. Burges (ed.) Microbial Control of Pests and Plant Diseases, 1970-1980.  London:  Academic Press, 1981. 949 pp.",7460,Apis,Apidae,Hymenoptera,Insecta,NA,NA,NA,NA,NA,NA
769,390,Brachymeria intermedia,Heliothis zea NPV (HzSNPV),"Ignoffo, C.M., and Couch, T.L.  The nucleopolyhedrosis virus of Heliothis species as a microbial insecticide.  Chapter 17 [pp. 330-362] In, H.D. Burges (ed.) Microbial Control of Pests and Plant Diseases, 1970-1980.  London:  Academic Press, 1981. 949 pp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
769,391,Campoletis perdistinctus  ,Heliothis zea NPV (HzSNPV),"Ignoffo, C.M., and Couch, T.L.  The nucleopolyhedrosis virus of Heliothis species as a microbial insecticide.  Chapter 17 [pp. 330-362] In, H.D. Burges (ed.) Microbial Control of Pests and Plant Diseases, 1970-1980.  London:  Academic Press, 1981. 949 pp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
769,392,Chelonus blackburni,Heliothis zea NPV (HzSNPV),"Ignoffo, C.M., and Couch, T.L.  The nucleopolyhedrosis virus of Heliothis species as a microbial insecticide.  Chapter 17 [pp. 330-362] In, H.D. Burges (ed.) Microbial Control of Pests and Plant Diseases, 1970-1980.  London:  Academic Press, 1981. 949 pp.",586671,Chelonus,Braconidae,Hymenoptera,Insecta,NA,NA,NA,NA,NA,NA
769,393,Meteorus leviventris,Heliothis zea NPV (HzSNPV),"Ignoffo, C.M., and Couch, T.L.  The nucleopolyhedrosis virus of Heliothis species as a microbial insecticide.  Chapter 17 [pp. 330-362] In, H.D. Burges (ed.) Microbial Control of Pests and Plant Diseases, 1970-1980.  London:  Academic Press, 1981. 949 pp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
769,394,Musca domestica,Heliothis zea NPV (HzSNPV),"Ignoffo, C.M., and Couch, T.L.  The nucleopolyhedrosis virus of Heliothis species as a microbial insecticide.  Chapter 17 [pp. 330-362] In, H.D. Burges (ed.) Microbial Control of Pests and Plant Diseases, 1970-1980.  London:  Academic Press, 1981. 949 pp.",7370,Musca,Muscidae,Diptera,Insecta,NA,NA,NA,NA,NA,NA
769,395,Voria ruralis,Heliothis zea NPV (HzSNPV),"Ignoffo, C.M., and Couch, T.L.  The nucleopolyhedrosis virus of Heliothis species as a microbial insecticide.  Chapter 17 [pp. 330-362] In, H.D. Burges (ed.) Microbial Control of Pests and Plant Diseases, 1970-1980.  London:  Academic Press, 1981. 949 pp.",569102,Voria,Tachinidae,Diptera,Insecta,NA,NA,NA,NA,NA,NA
769,396,Hippodamia convergens,Heliothis zea NPV (HzSNPV),"Ignoffo, C.M., and Couch, T.L.  The nucleopolyhedrosis virus of Heliothis species as a microbial insecticide.  Chapter 17 [pp. 330-362] In, H.D. Burges (ed.) Microbial Control of Pests and Plant Diseases, 1970-1980.  London:  Academic Press, 1981. 949 pp.",64696,Hippodamia,Coccinellidae,Coleoptera,Insecta,NA,NA,NA,NA,NA,NA
769,397,Phaedon brassicae,Heliothis zea NPV (HzSNPV),"Ignoffo, C.M., and Couch, T.L.  The nucleopolyhedrosis virus of Heliothis species as a microbial insecticide.  Chapter 17 [pp. 330-362] In, H.D. Burges (ed.) Microbial Control of Pests and Plant Diseases, 1970-1980.  London:  Academic Press, 1981. 949 pp.",154011,Phaedon,Chrysomelidae,Coleoptera,Insecta,NA,NA,NA,NA,NA,NA
769,398,Chrysopa carnea,Heliothis zea NPV (HzSNPV),"Ignoffo, C.M., and Couch, T.L.  The nucleopolyhedrosis virus of Heliothis species as a microbial insecticide.  Chapter 17 [pp. 330-362] In, H.D. Burges (ed.) Microbial Control of Pests and Plant Diseases, 1970-1980.  London:  Academic Press, 1981. 949 pp.",189513,Chrysoperla,Chrysopidae,Neuroptera,Insecta,NA,NA,NA,NA,NA,NA
769,399,Geocoris pallens,Heliothis zea NPV (HzSNPV),"Ignoffo, C.M., and Couch, T.L.  The nucleopolyhedrosis virus of Heliothis species as a microbial insecticide.  Chapter 17 [pp. 330-362] In, H.D. Burges (ed.) Microbial Control of Pests and Plant Diseases, 1970-1980.  London:  Academic Press, 1981. 949 pp.",881461,Geocoris,Geocoridae,Hemiptera,Insecta,NA,NA,NA,NA,NA,NA
769,400,Laodelphax striatellus,Heliothis zea NPV (HzSNPV),"Ignoffo, C.M., and Couch, T.L.  The nucleopolyhedrosis virus of Heliothis species as a microbial insecticide.  Chapter 17 [pp. 330-362] In, H.D. Burges (ed.) Microbial Control of Pests and Plant Diseases, 1970-1980.  London:  Academic Press, 1981. 949 pp.",195883,Laodelphax,Delphacidae,Hemiptera,Insecta,NA,NA,NA,NA,NA,NA
769,401,Orius tristicolor,Heliothis zea NPV (HzSNPV),"Ignoffo, C.M., and Couch, T.L.  The nucleopolyhedrosis virus of Heliothis species as a microbial insecticide.  Chapter 17 [pp. 330-362] In, H.D. Burges (ed.) Microbial Control of Pests and Plant Diseases, 1970-1980.  London:  Academic Press, 1981. 949 pp.",82750,Orius,Anthocoridae,Hemiptera,Insecta,NA,NA,NA,NA,NA,NA
769,402,Nephotettix cincticeps,Heliothis zea NPV (HzSNPV),"Ignoffo, C.M., and Couch, T.L.  The nucleopolyhedrosis virus of Heliothis species as a microbial insecticide.  Chapter 17 [pp. 330-362] In, H.D. Burges (ed.) Microbial Control of Pests and Plant Diseases, 1970-1980.  London:  Academic Press, 1981. 949 pp.",94400,Nephotettix,Cicadellidae,Hemiptera,Insecta,NA,NA,NA,NA,NA,NA
769,403,Nilaparvata lugens,Heliothis zea NPV (HzSNPV),"Ignoffo, C.M., and Couch, T.L.  The nucleopolyhedrosis virus of Heliothis species as a microbial insecticide.  Chapter 17 [pp. 330-362] In, H.D. Burges (ed.) Microbial Control of Pests and Plant Diseases, 1970-1980.  London:  Academic Press, 1981. 949 pp.",108931,Nilaparvata,Delphacidae,Hemiptera,Insecta,NA,NA,NA,NA,NA,NA
773,404,Euchaetes egle,Anagrapha falcifera NPV (AfMNPV),"Hostetter, D.L., and Puttler, B., 1991.  A new broad host spectrum nuclear polyhedrosis virus isolated from a celery looper, Anagrapha falcifera (Kirby), (Lepidoptera: Noctuidae).  Environ. Entomol. 20: 1480-1488.",214131,Euchaetes,Erebidae,Lepidoptera,Insecta,NA,NA,NA,NA,NA,NA
773,405,Feltia jaculifera,Anagrapha falcifera NPV (AfMNPV),"Hostetter, D.L., and Puttler, B., 1991.  A new broad host spectrum nuclear polyhedrosis virus isolated from a celery looper, Anagrapha falcifera (Kirby), (Lepidoptera: Noctuidae).  Environ. Entomol. 20: 1480-1488.",48986,Feltia,Noctuidae,Lepidoptera,Insecta,NA,NA,NA,NA,NA,NA
773,406,Lacinipolia renigera,Anagrapha falcifera NPV (AfMNPV),"Hostetter, D.L., and Puttler, B., 1991.  A new broad host spectrum nuclear polyhedrosis virus isolated from a celery looper, Anagrapha falcifera (Kirby), (Lepidoptera: Noctuidae).  Environ. Entomol. 20: 1480-1488.",56390,Lacinipolia,Noctuidae,Lepidoptera,Insecta,NA,NA,NA,NA,NA,NA
